msn,gtin,identifierExists,customLabel2,customLabel3,customLabel4,promotionId,isGoogleActive,isFacebookActive,isCriteoActive,availability
MSN19Z2NQGY853,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN19Z2NQO7353,,TRUE,activated,New,Non_Essential,NOV125,0,0,0,In Stock
MSN19Z2NQOG853,,TRUE,activated,New,SP>2500,NOV125,0,0,0,In Stock
MSN19Z2NQOO353,,TRUE,activated,New,SP>2500,NOV125,0,0,0,In Stock
MSN19Z2NQOP853,,TRUE,activated,New,SP>2500,NOV125,0,0,0,In Stock
MSN19Z2NQOV853,,TRUE,activated,New,SP>2500,NOV125,0,0,0,In Stock
MSN19Z2NQOW853,,TRUE,activated,New,Non_Essential,NOV125,0,0,0,In Stock
MSN19Z2NQOY353,,TRUE,activated,New,SP>2500,NOV125,0,0,0,In Stock
MSN19Z2NQP0353,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN19Z2NQP2853,,FALSE,activated,super low,Non_Essential,,0,0,0,In Stock
MSN19Z2NQP6353,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN19Z2NQPM853,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN19Z2NQPP353,,FALSE,activated,super low,Non_Essential,,0,0,0,In Stock
MSN19Z2NQPQ353,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN19Z2NQPY853,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN19Z2NQZW353,,FALSE,activated,low,Essential,,0,0,0,Out Of Stock
MSN19Z2NR4Q853,,FALSE,activated,low,Non_Essential,NOV125,1,1,1,In Stock
MSN19Z2NV71853,,FALSE,activated,super low,Non_Essential,,0,0,0,Out Of Stock
MSN19Z2NV74353,,FALSE,activated,super low,Non_Essential,,0,0,0,In Stock
MSN19Z2NV78853,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN19Z2NV7J853,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN19Z2NV7L353,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN19Z2NVDJ853,,TRUE,activated,High,Non_Essential,1,1,1,1,Out Of Stock
MSN19Z2NVE1853,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN19Z2NVE6853,,FALSE,activated,high,Non_Essential,,0,0,0,In Stock
MSN19Z2NVEL353,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN19Z2NVM4N53,,TRUE,activated,New,low visits,NOV125,1,0,1,In Stock
MSN19Z2NVO1853,,TRUE,activated,New,Non_Essential,NOV125,0,0,0,In Stock
MSN19Z2NVOJ853,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN19Z2NVOQ853,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN19Z2NVOR853,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN19Z2NVOX353,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN19Z2NVXY853,,FALSE,activated,super low,Non_Essential,,0,0,0,Out Of Stock
MSN19Z2NVY8853,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN19Z2NVYD853,,FALSE,activated,new,Non_Essential,,1,1,1,In Stock
MSN19Z2NW08353,,TRUE,activated,New,Non_Essential,,0,0,0,In Stock
MSN19Z2NW0D353,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN19Z2NW0R353,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN19Z2NW3Q353,6666651474566,TRUE,activated,super low,SP>2500,NOV125,0,0,0,Out Of Stock
MSN19Z2NWD0853,,TRUE,activated,Low,SR Overseas,,1,1,1,Out Of Stock
MSN19Z2NWD2353,,FALSE,activated,new,Non_Essential,,0,0,0,In Stock
MSN19Z2NWD6853,,FALSE,activated,new,SR Overseas,,1,1,1,Out Of Stock
MSN19Z2NWDM353,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN19Z2NWDQ853,,FALSE,activated,low,SR Overseas,,0,0,0,In Stock
MSN19Z2NWP1353,,FALSE,activated,super low,Non_Essential,,0,0,0,In Stock
MSN19Z2NWP3853,,FALSE,activated,super low,Non_Essential,,0,0,0,In Stock
MSN19Z2NWP4853,,FALSE,activated,medium,Non_Essential,,0,0,0,In Stock
MSN19Z2NWP8353,,FALSE,activated,low,low visits,,0,0,0,In Stock
MSN19Z2NWPL853,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN19Z2NWPR353,,FALSE,activated,new,Non_Essential,,0,0,0,In Stock
MSN19Z2NWPX853,,FALSE,activated,super low,Non_Essential,,0,0,0,In Stock
MSN19Z2NWXE853,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN19Z2NXGZQ53,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN19Z2NXJMN53,,TRUE,activated,Low,Non_Essential,,1,1,1,In Stock
MSN19Z2NXO3N53,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN19Z2NXO4N53,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN19Z2NZM1Q53,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN19Z2NZM8Q53,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN19Z2NZMJQ53,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN19Z2NZMRQ53,,FALSE,activated,new,Non_Essential,,1,1,1,In Stock
MSN2KM1180EQ9V,,False,activated,low,,,0,0,0,In Stock
MSN2KM11GR0Q9V,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2KM11Q12N9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM11Q13Q9V,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2KM11Q18Q9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM11Q1DQ9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM11Q1EN9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM11Q1WQ9V,,FALSE,activated,super low,Non_Essential,,0,0,0,In Stock
MSN2KM11Q1XN9V,,FALSE,activated,super low,Non_Essential,,0,0,0,Out Of Stock
MSN2KM11Q23Q9V,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2KM11Q2JN9V,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2KM11Q64N9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM11Q6DQ9V,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2KM11Q6EN9V,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2KM11Q6JN9V,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2KM11Q6RQ9V,,TRUE,activated,New,Non_Essential,,0,0,0,In Stock
MSN2KM11Q6WQ9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM11QD3N9V,,TRUE,activated,High,Non_Essential,NOV125,1,0,1,In Stock
MSN2KM11QG8Q9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM11QGDQ9V,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2KM11QGVQ9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM11QGWQ9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM11QQ7Q9V,8904029752631,FALSE,activated,new,Non_Essential,,1,1,1,In Stock
MSN2KM11QQXN9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM11QXEN9V,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2KM11QXJN9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM11QXMQ9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM11QXPN9V,,FALSE,activated,super low,Non_Essential,,0,0,0,In Stock
MSN2KM11QXRQ9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM11QXWQ9V,,FALSE,activated,new,Non_Essential,,0,0,0,In Stock
MSN2KM11W7ON9V,,FALSE,activated,super low,Medserve,,1,1,1,Out Of Stock
MSN2KM11WLQN9V,,FALSE,activated,super low,Essential,,0,0,0,In Stock
MSN2KM1601NX9V,,TRUE,activated,High,Non_Essential,,1,1,1,In Stock
MSN2KM1601YX9V,,TRUE,activated,High,Non_Essential,,1,1,1,In Stock
MSN2KM160LN89V,,FALSE,activated,super low,Non_Essential,,0,0,0,In Stock
MSN2KM160LY89V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM160N089V,,False,activated,High,Non_Essential,,0,0,0,Out Of Stock
MSN2KM160NJ89V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM160NP89V,,FALSE,activated,super low,Non_Essential,,0,0,0,In Stock
MSN2KM160NY89V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM160R389V,,TRUE,activated,Low,SR Overseas,,1,1,1,Out Of Stock
MSN2KM160R889V,,FALSE,activated,low,SR Overseas,,0,0,0,In Stock
MSN2KM160RD89V,,TRUE,activated,Low,SR Overseas,,1,1,1,Out Of Stock
MSN2KM160RW89V,,TRUE,activated,low,SR Overseas,,1,1,1,In Stock
MSN2KM160RXX9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM160YMX9V,,FALSE,activated,new,Non_Essential,,0,0,0,In Stock
MSN2KM160YOX9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM160YRX9V,,FALSE,activated,super low,Non_Essential,,0,0,0,In Stock
MSN2KM160YZX9V,,False,activated,High,Non_Essential,,0,0,0,In Stock
MSN2KM16122N9V,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2KM16124N9V,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2KM16144N9V,,FALSE,activated,low,Non_Essential,,1,1,1,In Stock
MSN2KM16200N9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16217Q9V,,False,activated,High,Non_Essential,,0,0,0,In Stock
MSN2KM1621LQ9V,,False,activated,High,Non_Essential,,0,0,0,In Stock
MSN2KM1621NQ9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1621QN9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1621YQ9V,,False,activated,High,Non_Essential,,0,0,0,In Stock
MSN2KM16248Q9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1624DQ9V,,False,activated,Medium,Non_Essential,,0,0,0,In Stock
MSN2KM1624VQ9V,,False,activated,Medium,Non_Essential,,0,0,0,In Stock
MSN2KM1624WQ9V,,False,activated,Medium,Non_Essential,,0,0,0,In Stock
MSN2KM16261N9V,,False,activated,High,Non_Essential,,0,0,0,In Stock
MSN2KM16266N9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16267Q9V,,False,activated,High,Non_Essential,,0,0,0,In Stock
MSN2KM1626GN9V,,False,activated,High,Non_Essential,,0,0,0,In Stock
MSN2KM1626LQ9V,,False,activated,High,Non_Essential,,0,0,0,In Stock
MSN2KM1626NQ9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1626VQ9V,,False,activated,High,Non_Essential,,0,0,0,In Stock
MSN2KM162E2N9V,,False,activated,Medium,Non_Essential,,0,0,0,In Stock
MSN2KM162E3Q9V,,False,activated,Medium,Non_Essential,,0,0,0,In Stock
MSN2KM162E4N9V,,False,activated,Medium,Non_Essential,,0,0,0,In Stock
MSN2KM162E8Q9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM162EDQ9V,,False,activated,Medium,Non_Essential,,0,0,0,In Stock
MSN2KM162EEN9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM162EWQ9V,,False,activated,Medium,Non_Essential,,0,0,0,In Stock
MSN2KM162EXN9V,,False,activated,Medium,Non_Essential,,0,0,0,In Stock
MSN2KM162J2N9V,,False,activated,Medium,Non_Essential,,0,0,0,In Stock
MSN2KM162J3Q9V,,False,activated,Medium,Non_Essential,,0,0,0,In Stock
MSN2KM162J4N9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM162JDQ9V,,False,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM162JEN9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM162JJN9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM162JRQ9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM162JWQ9V,,False,activated,Medium,Non_Essential,,0,0,0,In Stock
MSN2KM162P4N9V,,False,activated,Medium,Non_Essential,,0,0,0,In Stock
MSN2KM162PEN9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM162PJN9V,,False,activated,Medium,Non_Essential,,0,0,0,In Stock
MSN2KM162PPN9V,,False,activated,Medium,Non_Essential,,0,0,0,In Stock
MSN2KM162X6N9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM162X7Q9V,,False,activated,High,Non_Essential,,0,0,0,In Stock
MSN2KM162X8Q9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM162XGN9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM162XLQ9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM162XVQ9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM162XXN9V,,False,activated,High,Non_Essential,,0,0,0,In Stock
MSN2KM164PDQ9V,,FALSE,activated,low,Non_Essential,SEPT150,0,0,0,In Stock
MSN2KM164PWQ9V,,FALSE,activated,low,Non_Essential,SEPT150,0,0,0,In Stock
MSN2KM167O2X9V,,FALSE,activated,new,Non_Essential,NOV125,0,0,0,In Stock
MSN2KM167O4X9V,,TRUE,activated,new,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2KM167O6X9V,3606480989223,TRUE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM167OV89V,7055261489906,TRUE,activated,ultra high,Essential,,1,1,1,In Stock
MSN2KM167OXX9V,3606480989087,TRUE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM167VJ89V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16820X9V,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2KM1682PX9V,,FALSE,activated,super low,Essential,,0,0,0,Out Of Stock
MSN2KM1686PX9V,784027283447,TRUE,activated,Low,Essential,NOV125,1,1,1,Out Of Stock
MSN2KM16D7289V,,FALSE,activated,high,Non_Essential,,0,0,0,Out Of Stock
MSN2KM16D7489V,,FALSE,activated,low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2KM16D7689V,,FALSE,activated,high,Non_Essential,,0,0,0,Out Of Stock
MSN2KM16D7X89V,,FALSE,activated,high,Non_Essential,,0,0,0,Out Of Stock
MSN2KM16DD3X9V,8718699642419,TRUE,activated,low,Non_Essential,,1,1,1,Out Of Stock
MSN2KM16DDMX9V,8718699604011,TRUE,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2KM16DDRX9V,8718699603915,TRUE,activated,high,Non_Essential,,0,0,0,In Stock
MSN2KM16DN189V,5035048617465,TRUE,activated,Low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2KM16DNG89V,5035048407615,TRUE,activated,Low,Non_Essential,NOV125,1,1,1,In Stock
MSN2KM16E26N9V,,FALSE,activated,low,SR Overseas,,0,0,0,In Stock
MSN2KM16E2GN9V,,FALSE,activated,low,SR Overseas,,0,0,0,In Stock
MSN2KM16EXQN9V,,TRUE,activated,Low,SR Overseas,,1,1,1,Out Of Stock
MSN2KM16GD2Q9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16GD3N9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16GD4Q9V,,FALSE,activated,new,Non_Essential,,0,0,0,In Stock
MSN2KM16GDEQ9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16GDWN9V,,FALSE,activated,new,Non_Essential,,0,0,0,In Stock
MSN2KM16GL6Q9V,,FALSE,activated,high,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2KM16JGMN9V,,FALSE,activated,super low,Non_Essential,,1,1,1,Out Of Stock
MSN2KM16JGON9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16JGRN9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16JGZN9V,,FALSE,activated,new,Non_Essential,,1,1,1,In Stock
MSN2KM16L10X9V,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,In Stock
MSN2KM16L7RX9V,818239139930,TRUE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2KM16LDY89V,4960999904351,TRUE,activated,low,Non_Essential,,1,1,1,Out Of Stock
MSN2KM16LG0X9V,,FALSE,activated,super low,SP>2500,NOV125,0,0,0,In Stock
MSN2KM16LG389V,,FALSE,activated,super low,Non_Essential,NOV125,0,0,0,In Stock
MSN2KM16LZV89V,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2KM16N2189V,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2KM16N27X9V,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2KM16N2LX9V,,FALSE,activated,new,Non_Essential,,0,0,0,In Stock
MSN2KM16N2NX9V,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2KM16N2VX9V,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2KM16N4189V,,FALSE,activated,high,Non_Essential,,0,0,0,Out Of Stock
MSN2KM16N4689V,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2KM16N47X9V,8906116280058,TRUE,activated,low,Essential,,0,0,0,In Stock
MSN2KM16N6LX9V,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2KM16N6NX9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16N6O89V,,FALSE,activated,super low,Non_Essential,,0,0,0,In Stock
MSN2KM16N6Z89V,,FALSE,activated,super low,Non_Essential,,0,0,0,Out Of Stock
MSN2KM16NGM89V,,TRUE,activated,low,Essential,,1,1,1,In Stock
MSN2KM16NGO89V,,TRUE,activated,low,Essential,NOV125,1,1,1,In Stock
MSN2KM16NGR89V,,FALSE,activated,new,Essential,NOV125,0,0,0,Out Of Stock
MSN2KM16NGZ89V,,FALSE,activated,low,Essential,,0,0,0,Out Of Stock
MSN2KM16NLJ89V,8903392001056,TRUE,activated,low,Essential,NOV125,0,0,0,In Stock
MSN2KM16NLP89V,7615400709311,TRUE,activated,low,Essential,,0,0,0,In Stock
MSN2KM16NM889V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16NMD89V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16NMV89V,,FALSE,activated,high,Non_Essential,,0,0,0,In Stock
MSN2KM16NMW89V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16NX7X9V,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2KM16NXG89V,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2KM16NXLX9V,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2KM16NXO89V,,FALSE,activated,high,Non_Essential,,0,0,0,In Stock
MSN2KM16NXQ89V,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2KM16NXYX9V,,FALSE,activated,high,Non_Essential,,0,0,0,In Stock
MSN2KM16P2289V,,FALSE,activated,high,Non_Essential,,0,0,0,In Stock
MSN2KM16P2X89V,,no,activated,High,Non_Essential,,0,0,0,In Stock
MSN2KM16PGG89V,,FALSE,activated,high,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2KM16PMEX9V,,FALSE,activated,high,Non_Essential,,0,0,0,In Stock
MSN2KM16PMPX9V,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2KM16PMR89V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16PMW89V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16PO0X9V,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2KM16POO89V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16POPX9V,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2KM16POYX9V,,TRUE,activated,New,SP>2500,NOV125,0,0,0,In Stock
MSN2KM16POZ89V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16PR389V,,FALSE,activated,low,UtilitySuper,,0,0,0,In Stock
MSN2KM16PRD89V,,FALSE,activated,ea,extra addition,,0,0,0,In Stock
MSN2KM16PRR89V,,FALSE,activated,low,UtilitySuper,,0,0,0,In Stock
MSN2KM16PRW89V,,FALSE,activated,new,UtilitySuper,,0,0,0,In Stock
MSN2KM16PZ0X9V,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2KM16PZEX9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16PZJX9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16PZM89V,,TRUE,activated,medium,Non_Essential,,1,1,1,In Stock
MSN2KM16PZR89V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16PZZ89V,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2KM16V1M89V,6015455986964,True,activated,super low,Essential,NOV125,1,1,1,In Stock
MSN2KM16V2O89V,997966551113,TRUE,activated,low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2KM16V2Z89V,993245992837,TRUE,activated,low,Non_Essential,NOV125,0,0,0,In Stock
MSN2KM16VJ189V,,FALSE,activated,low,Resist Plus,,0,0,0,In Stock
MSN2KM16VL289V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16VL3X9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16VL489V,,FALSE,activated,super low,Non_Essential,,0,0,0,In Stock
MSN2KM16VLDX9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16VLE89V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16VLRX9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16VLWX9V,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2KM16VLX89V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16VM789V,,FALSE,activated,low,Essential,NOV125,0,1,1,Out Of Stock
MSN2KM16VN289V,,FALSE,activated,super low,Non_Essential,,0,0,0,In Stock
MSN2KM16VN3X9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16VN489V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16VN689V,,FALSE,activated,new,Non_Essential,,0,0,0,In Stock
MSN2KM16VN8X9V,,False,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2KM16VNDX9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16VNWX9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16VNX89V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16VO1X9V,,TRUE,activated,New,Non_Essential,NOV125,0,0,0,In Stock
MSN2KM16VO2X9V,,TRUE,activated,New,Essential,NOV125,0,0,0,In Stock
MSN2KM16VO6X9V,,TRUE,activated,New,SP>2500,NOV125,0,0,0,In Stock
MSN2KM16VO789V,,TRUE,activated,New,SP>2500,NOV125,0,0,0,In Stock
MSN2KM16VO889V,,TRUE,activated,New,SP>2500,NOV125,0,0,0,In Stock
MSN2KM16VOD89V,,TRUE,activated,New,Non_Essential,NOV125,0,0,0,In Stock
MSN2KM16VOV89V,,TRUE,activated,New,SP>2500,NOV125,0,0,0,In Stock
MSN2KM16VOXX9V,,TRUE,activated,New,SP>2500,NOV125,0,0,0,In Stock
MSN2KM16VY8X9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16VYDX9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16VYVX9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16VYWX9V,,FALSE,activated,high,Non_Essential,,0,0,0,In Stock
MSN2KM16VYX89V,,FALSE,activated,high,Non_Essential,,0,0,0,Out Of Stock
MSN2KM16VZ789V,,TRUE,activated,New,SP>2500,NOV125,0,0,0,In Stock
MSN2KM16VZ889V,,TRUE,activated,Medium,Non_Essential,NOV125,1,1,1,In Stock
MSN2KM16VZL89V,,TRUE,activated,New,SP>2500,NOV125,0,0,0,In Stock
MSN2KM16VZV89V,,TRUE,activated,New,SP>2500,NOV125,0,0,0,In Stock
MSN2KM16VZXX9V,,TRUE,activated,New,SP>2500,NOV125,0,0,0,In Stock
MSN2KM16X81Q9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16X8GQ9V,,FALSE,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2KM16X8XQ9V,,FALSE,activated,high,Non_Essential,,0,0,0,In Stock
MSN2KM16XY0N9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16XYPN9V,,FALSE,activated,low,Non_Essential,,1,1,1,In Stock
MSN2KM16XYQQ9V,5411313113564,TRUE,activated,Low,Non_Essential,,1,1,1,In Stock
MSN2KM16YJ3X9V,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2KM16YJ8X9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16YJDX9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16YJWX9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM16YMXX9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1G3E6Q9V,,FALSE,activated,low,UtilitySuper,,0,0,0,In Stock
MSN2KM1G3E8N9V,,FALSE,activated,low,UtilitySuper,,0,0,0,In Stock
MSN2KM1G3ELN9V,,FALSE,activated,high,UtilitySuper,,0,0,0,In Stock
MSN2KM1G3EVN9V,,FALSE,activated,low,UtilitySuper,,0,0,0,In Stock
MSN2KM1G3PDN9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1G3PWN9V,,FALSE,activated,low,low visits,,0,0,0,In Stock
MSN2KM1G3Q2N9V,,FALSE,activated,medium,UtilitySuper,,0,0,0,In Stock
MSN2KM1G3Q4N9V,,FALSE,activated,high,UtilitySuper,,0,0,0,In Stock
MSN2KM1G3QEN9V,,FALSE,activated,medium,UtilitySuper,,0,0,0,In Stock
MSN2KM1G3QJN9V,,FALSE,activated,low,UtilitySuper,,0,0,0,In Stock
MSN2KM1G771N9V,,FALSE,activated,super low,Essential,NOV125,0,0,0,In Stock
MSN2KM1G776N9V,,FALSE,activated,high,Essential,,0,0,0,In Stock
MSN2KM1G77GN9V,,False,activated,,Medserve,,0,0,0,In Stock
MSN2KM1G7JRN9V,,TRUE,activated,High,Medserve,,1,1,1,In Stock
MSN2KM1G7LQN9V,,FALSE,activated,super low,Essential,,0,0,0,In Stock
MSN2KM1G7VVQ9V,99071001498,FALSE,activated,new,Non_Essential,NOV125,1,1,1,In Stock
